decision,motivo,pd_calibrada,monto_recomendado,contraoferta,tasa_recomendada
REVIEW,Sin score de buró: re-consultar y verificar identidad,0.1984954235421326,1500.0,True,0.34452134572476645
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,15202.74,False,0.21059937206089258
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,7781.87,False,0.1840718895844442
REJECT,PD calibrada >= 20%,0.31898068350768116,,True,
REJECT,PD calibrada >= 20%,0.2346745310235113,,False,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.11292209408378659,3812.02,True,0.18
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.16217090773535875,5513.48,False,0.18512567930513157
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.08662858377134064,3300.0,True,0.18013248286845956
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.17942944535728508,0.0,True,0.18
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.10345303619714179,2135.16,True,0.256169942448863
REJECT,PD calibrada >= 20%,0.2576537394487291,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,12608.31,False,0.22025011872253442
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.17010019842363625,0.0,True,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.06036269510469811,12149.72,False,0.18
REJECT,PD calibrada >= 20%,0.28645508383274343,,False,
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.10456323261878313,3452.56,False,0.25720198104242076
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.3331673641130296,12304.76,False,0.3664749211196482
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,3095.92,False,0.18
REJECT,PD calibrada >= 20%,0.2576537394487291,,True,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.16262775192030632,8000.0,True,0.19779468954627916
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.05803078157896433,4500.0,True,0.18
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.08581046069287214,3100.0,True,0.2131796028400626
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.1757620037320268,5908.56,True,0.200847089667323
REJECT,PD calibrada >= 20%,0.27797271303647847,,False,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.05452509506065575,3932.74,True,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.10329309685804094,2400.0,True,0.19200708761307828
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,9629.27,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,9650.28,False,0.18
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.11843367781211596,1784.82,True,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,2524.82,False,0.19012505936126722
APPROVE,Riesgo y capacidad dentro del apetito,0.038717810173978205,5440.24,False,0.18399471755848673
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,5435.59,False,0.18
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.10456323261878313,2889.68,False,0.1843004952606052
REJECT,PD calibrada >= 20%,0.27797271303647847,,True,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.05803078157896433,8700.0,True,0.1869727072779026
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,5499.47,False,0.1998704068748337
APPROVE,Riesgo y capacidad dentro del apetito,0.038717810173978205,5348.85,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,4843.09,False,0.1840718895844442
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,5892.51,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,9898.66,False,0.18
REVIEW,Sin score de buró: re-consultar y verificar identidad,0.12842136468819823,7196.34,False,0.2196902503070745
APPROVE,Riesgo y capacidad dentro del apetito,0.09481018675860255,2175.07,False,0.18937851653693233
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.10329309685804094,0.0,True,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.06036269510469811,14487.36,False,0.18
REJECT,PD calibrada >= 20%,0.2987073992799683,,True,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.06972513957052977,2300.0,True,0.22481648974476448
APPROVE,Riesgo y capacidad dentro del apetito,0.038717810173978205,2088.56,False,0.18
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,5671.33,False,0.2562875583377767
REVIEW,PD calibrada entre 18% y 20%,0.18553299057473505,6331.96,False,0.1815589335047842
REJECT,PD calibrada >= 20%,0.21076733117337357,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.16217090773535875,6451.23,False,0.18512567930513157
REJECT,PD calibrada >= 20%,0.31097926944080767,,True,
REVIEW,"Monto > S/ 20,000: revisión obligatoria",0.14913413691924535,14500.0,True,0.1831058489466884
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,6472.05,False,0.19367972337991202
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,8808.74,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.16217090773535875,18776.7,False,0.19768851895769735
APPROVE,Riesgo y capacidad dentro del apetito,0.16217090773535875,3432.55,False,0.2605027172205263
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,4329.07,False,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.11970703531314097,8300.0,True,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.08581046069287214,6000.0,True,0.2397694042600939
APPROVE,Riesgo y capacidad dentro del apetito,0.14913413691924535,14299.42,False,0.18
REJECT,PD calibrada >= 20%,0.36971539330192027,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,5269.13,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,8904.15,False,0.24033349163004586
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.13041144168753702,1100.0,True,0.1802050793654557
REJECT,PD calibrada >= 20%,0.27797271303647847,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.09481018675860255,3375.1,False,0.18937851653693233
APPROVE,Riesgo y capacidad dentro del apetito,0.05803078157896433,3207.03,False,0.19596360970387017
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,5717.55,False,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.14864858211448576,3000.0,True,0.20606124064454195
REJECT,PD calibrada >= 20%,0.27797271303647847,,True,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.15811728566907743,1300.0,True,0.30698582875797437
APPROVE,Riesgo y capacidad dentro del apetito,0.09472039455474367,7154.35,False,0.20402603938904484
REJECT,PD calibrada >= 20%,0.21157139810318498,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.10257995658378173,10697.71,False,0.18383958191007088
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.11970703531314097,5200.0,True,0.2712796600270958
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,4152.6,False,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.14195730369844747,9800.0,True,0.29196350951807676
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,4808.29,False,0.18
REJECT,PD calibrada >= 20%,0.21700237651743365,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,11521.94,False,0.19466479612139076
REJECT,PD calibrada >= 20%,0.2285270347601604,,True,
REJECT,PD calibrada >= 20%,0.20108782483026755,,False,
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,4413.16,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.09944316806769453,8999.86,False,0.2524423690357288
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,14477.87,False,0.2241917055585178
REVIEW,Sin score de buró: re-consultar y verificar identidad,0.15313118538517564,18082.3,False,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.13041144168753702,3900.0,True,0.2812304761927344
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.17942944535728508,9400.0,True,0.21559920413471073
APPROVE,Riesgo y capacidad dentro del apetito,0.08940128306103798,5179.18,False,0.2154049551556939
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.14195730369844747,2309.6,True,0.1819939182530128
APPROVE,Riesgo y capacidad dentro del apetito,0.04974307356700933,6641.67,False,0.18
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.10456323261878313,5096.71,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,6528.12,False,0.21059937206089258
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,7443.94,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,3679.65,False,0.22025011872253442
REJECT,PD calibrada >= 20%,0.2576537394487291,,True,
REVIEW,Ingreso mayormente en efectivo con ticket alto: verificar ingreso,0.05803078157896433,10560.46,False,0.18
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.13425760662258976,3165.83,True,0.24320391407757297
APPROVE,Riesgo y capacidad dentro del apetito,0.04974307356700933,3100.75,False,0.18
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.13749984842308408,4400.0,True,0.22390992954704947
REVIEW,PD calibrada entre 18% y 20%,0.18553299057473505,2960.06,False,0.21749048934609122
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,6653.87,False,0.1920958527792589
APPROVE,Riesgo y capacidad dentro del apetito,0.04974307356700933,6929.02,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.08940128306103798,3030.28,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,5798.35,False,0.18658027124988918
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.08581046069287214,0.0,True,0.2397694042600939
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,2994.95,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.10357955931344313,7949.44,False,0.18
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.1757620037320268,1600.0,True,0.2144627862230974
APPROVE,Riesgo y capacidad dentro del apetito,0.1296259008660379,2110.31,False,0.19012505936126722
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.1764623857195092,3300.0,True,0.24201971688242785
REJECT,PD calibrada >= 20%,0.20108782483026755,,False,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.1097394117797793,2700.0,True,0.2620137571904828
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,5269.38,False,0.21316054249977834
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.09944316806769453,2000.0,True,0.18
REJECT,Capacidad de pago insuficiente y PD fuera del tramo automático,0.1873129824957396,,True,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.05452509506065575,2368.37,True,0.18534326418419278
APPROVE,Riesgo y capacidad dentro del apetito,0.08940128306103798,11308.78,False,0.18
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.19413008407613813,4856.17,False,0.22015444205239265
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.11292209408378659,1739.94,True,0.21248618933014402
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,8790.9,False,0.18
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.09944316806769453,3700.0,True,0.2216282460238192
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,1853.24,False,0.18
REJECT,PD calibrada >= 20%,0.3050933761101073,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.04974307356700933,3304.48,False,0.18
REVIEW,PD calibrada entre 18% y 20%,0.18553299057473505,10981.67,False,0.1887452446730456
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,6382.12,False,0.18
REVIEW,"Monto > S/ 20,000: revisión obligatoria",0.14401628565861818,20000.0,True,0.29387753914825143
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,9012.98,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.16217090773535875,7386.28,False,0.23537703791539472
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.06564355130520311,4429.54,True,0.18
REJECT,PD calibrada >= 20%,0.3650013949605897,,True,
APPROVE,Aprobado con contraoferta de monto por capacidad de pago,0.13041144168753702,4800.0,True,0.22061523809636718
APPROVE,Riesgo y capacidad dentro del apetito,0.09481018675860255,5373.46,False,0.18
REJECT,PD calibrada >= 20%,0.21700237651743365,,True,
REJECT,PD calibrada >= 20%,0.2576537394487291,,True,
APPROVE,Riesgo y capacidad dentro del apetito,0.08164700741323028,7600.94,False,0.18
REVIEW,Sin ingreso declarado: verificar capacidad de pago en campo,0.10888339239987625,7577.31,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.04677238966639513,17037.5,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.1097394117797793,1864.05,False,0.2280091714603219
REVIEW,Sin score de buró: re-consultar y verificar identidad,0.2089898425019386,1800.0,True,0.3542769575898021
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,4715.19,False,0.18
APPROVE,Riesgo y capacidad dentro del apetito,0.10869101779231505,1554.05,False,0.19367972337991202
APPROVE,Riesgo y capacidad dentro del apetito,0.08577970498027913,2786.73,False,0.18
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
REVIEW,Capacidad de pago insuficiente: evaluar plazo mayor o consolidación,0.15811728566907743,5900.0,True,0.23349291437898717
REJECT,PD calibrada >= 20%,0.2464934787942702,,False,
APPROVE,Riesgo y capacidad dentro del apetito,0.07458002607872367,2191.34,False,0.19466479612139076
REVIEW,Ingreso mayormente en efectivo con ticket alto: verificar ingreso,0.08086911993666611,0.0,True,0.18
REJECT,PD calibrada >= 20%,0.2537932287829739,,True,
